SAMPLE_ID,Cisplatin_1005,Docetaxel_1007,Paclitaxel_1080,Gemcitabine_1190,Tamoxifen_1199,Lapatinib_1558,Vinblastine_1004,OSI-027_1594,Daporinad_1248,Venetoclax_1909,ABT737_1910,AZD5991_1720,Fulvestrant_1816
MB-5176,0.6183906,-6.4940395,-2.1464102,-8.32091,4.8533854,6.0798984,-9.905827,0.18971682,-7.6925755,-1.9676304,-4.7565317,-1.1441548,5.350506
MB-5158,0.99467206,-7.6165094,-3.1745791,-8.528049,3.6823587,4.6570244,-11.092527,-4.654585,-6.8621564,-0.71393675,-5.1491823,-1.3000185,4.304997
MB-5076,2.8786402,-7.806428,-3.168556,-6.3289986,4.722657,6.4154587,-10.919079,-4.3306217,-8.115094,0.21566427,-4.901954,-2.9716518,4.7361727
MB-5215,3.4126167,-6.678087,-3.71757,-7.2201567,4.821279,4.599452,-10.977099,-8.520167,-6.62463,0.98839045,-4.8879786,-2.5967329,5.0738807
MB-5223,0.30509663,-8.4263115,-4.629789,-9.743887,3.446912,5.474859,-13.582158,-4.9501314,-5.7735777,-2.075541,-4.341706,-4.0488534,4.4699535
MB-5179,0.9825496,-8.978099,-5.6808596,-11.369572,3.952173,4.245332,-13.008806,-7.165419,-5.2001114,-0.96179694,-6.6358824,-5.4972086,3.3633773
MB-5330,-0.24968624,-9.02553,-5.167815,-12.372657,2.923428,4.027569,-14.189966,-6.8484516,-4.396723,-2.116369,-7.677325,-5.53074,3.068851
MB-5144,0.2946089,-7.235707,-3.142671,-10.516688,3.791794,3.0515728,-11.47887,-6.3174524,-6.5965714,0.007132292,-2.9477143,-3.6736875,3.7075074
MB-5196,1.4626648,-7.533921,-3.6201777,-7.739823,3.922072,5.251194,-12.395339,-3.0990963,-7.723452,-1.0980748,-5.5859733,-2.4856472,4.201721
MB-5200,1.4620594,-7.1967545,-3.6598294,-8.195838,3.3221176,3.7546399,-13.187656,-4.2432184,-4.4761114,-1.929611,-3.733635,-1.6305356,4.464885
MB-5583,-0.90482545,-8.762945,-5.7076397,-11.008615,2.8540177,3.6164594,-15.390774,-7.1134624,-6.15257,-3.1837764,-6.15769,-7.5647206,3.0598998
MB-5601,1.0947301,-6.126955,-1.7657943,-5.555293,3.9317725,5.5855484,-9.925697,-3.399729,-8.441054,-1.8726065,-5.788963,-2.1938152,4.4702034
MB-5632,0.98401546,-5.0633936,-2.2215538,-8.644201,4.671519,3.6303778,-11.093092,-4.499807,-6.4632745,-1.1716985,-2.9064283,-5.017371,4.5440826
MB-5616,2.464828,-6.110962,-1.8587823,-5.723989,4.587343,7.2470922,-10.658724,0.7961116,-5.856037,-2.5625958,-7.2189937,-5.0290346,4.961253
MB-5604,2.2555656,-5.2392945,-1.8270397,-3.215063,5.074812,4.532744,-8.711688,-7.031933,-6.14685,0.35382056,-3.409306,-1.6613805,5.051861
MB-5589,0.51398456,-7.979849,-5.9454503,-10.34035,3.5284927,2.8757682,-13.598428,-11.721819,-6.171441,-0.010674715,-4.4516425,-6.010205,3.503908
MB-5582,-0.121162534,-7.6753287,-5.2840695,-12.48894,3.275417,3.64398,-13.64301,-8.357567,-6.832273,-1.7284172,-5.013299,-5.7528524,3.8285325
MB-5625,1.7654667,-6.614085,-3.2899566,-8.866175,4.6336417,2.7829223,-12.122218,-6.842778,-7.5966926,-0.68717235,-3.4853206,-5.546781,4.4610953
MB-5571,-1.5951024,-8.284666,-5.498621,-9.284967,1.4802117,1.5248847,-14.196056,-9.1323,-6.9442596,-2.3608031,-4.6151013,-5.0901275,2.574799
MB-5596,-0.4733956,-8.804186,-6.230378,-11.2523775,2.261602,3.9660666,-15.706095,-9.270498,-5.2674446,-2.9174528,-6.559515,-7.654365,3.0314865
MB-5590,0.10324913,-6.6422076,-2.2529037,-9.400962,4.4074206,4.645672,-10.841831,-5.2171702,-7.0463233,-2.216935,-5.559847,-2.8286378,3.6825547
MB-5599,-0.2678461,-7.5498753,-4.2974086,-8.1440525,2.195736,2.8254025,-12.904212,-7.160413,-8.002392,-2.8163,-4.0088615,-6.0606956,3.0962298
MB-5629,-0.82284033,-7.6935616,-5.0598583,-11.970801,2.8839016,2.1287344,-13.251448,-9.681106,-8.585164,-1.2872196,-5.2306795,-6.1977477,2.8684702
MB-5579,-0.793782,-7.3682384,-4.183344,-8.852043,2.4339657,4.428945,-13.544031,-5.615114,-7.393464,-3.9433458,-5.745682,-4.6871204,3.1461737
MB-5623,-1.930854,-8.519902,-5.1555114,-13.353056,1.9052346,1.906683,-15.463789,-6.1212263,-7.1393814,-2.363534,-4.687251,-4.776512,2.8812032
MB-5654,0.8640176,-7.2483683,-3.9273632,-9.648358,4.4883485,4.72755,-12.053704,-6.449052,-7.694376,0.045267582,-7.817115,-6.429623,3.3993998
MB-5617,3.4730382,-6.034654,-3.193082,-4.7807546,5.8418503,3.3470256,-9.958818,-12.135603,-8.392482,2.2589755,-4.3848214,-4.2091703,3.4476247
MB-5638,2.4517746,-4.5247383,-1.8233995,-6.427763,4.235828,3.6594458,-10.948903,-10.429943,-3.2324781,0.047628284,-3.6610222,-5.2699285,4.499775
MB-5635,2.3829584,-6.229211,-2.8881621,-4.802663,4.9621067,3.0678246,-9.456829,-11.888723,-6.103211,1.5241895,-2.007862,-3.300425,4.326194
MB-5642,0.5914161,-6.686181,-3.4653633,-9.537413,3.909183,2.0103064,-12.5901785,-10.2778,-6.1707225,-0.45029664,-4.222771,-3.8770719,3.74031
MB-5647,1.1894318,-7.142229,-4.4248013,-6.1555033,3.4021888,1.5452764,-11.586362,-14.377822,-8.817486,0.15900135,-3.7603722,-5.8262615,2.7407448
MB-4018,1.0160875,-7.2262583,-3.7770643,-7.3681397,3.8272285,4.6186843,-12.622778,-5.4208336,-7.814194,-2.8397174,-4.758912,-5.561131,3.7289438
MB-5584,0.48300236,-6.4526014,-0.8090515,-8.297676,3.9533188,5.721199,-10.7083435,8.669843,-11.982924,-4.3458447,-5.222601,-2.2105882,4.47787
MB-5626,0.21686459,-8.115396,-4.690842,-9.612298,3.4242215,5.292946,-13.260637,-2.2333314,-9.926897,-2.9383574,-7.5225716,-5.363383,3.49753
MB-5602,0.08521402,-6.9578075,-3.0105715,-11.846827,5.190961,5.79943,-11.759502,-0.15140152,-10.240089,-2.9250681,-4.4550714,-1.934514,4.977664
MB-5653,3.2067995,-6.1516047,-3.812841,-9.365862,5.3333254,5.541899,-10.996923,-8.189386,-6.2636414,-0.34579647,-7.2717347,-4.814291,5.4975686
MB-5576,-0.9142542,-7.597838,-4.5347805,-8.872358,2.488966,2.6400723,-14.224112,-2.4031591,-9.970717,-2.3387308,-3.8999386,-5.813969,3.1840646
MB-5575,1.384716,-5.5149508,-3.36343,-8.900177,4.747325,3.8733141,-11.563498,-10.730586,-8.451094,-0.06324077,-1.7595892,-4.6206627,3.6836286
MB-5646,2.2447581,-4.1330175,-2.0688276,-5.2979894,4.575597,3.5586712,-9.183511,-6.838997,-6.7092314,0.4339888,-3.0401063,-2.215951,4.7559786
MB-5634,1.36228,-6.704967,-4.2048917,-9.052998,4.7708783,4.806823,-12.922847,-4.661437,-8.20495,-1.2001908,-6.096301,-4.6801558,3.743657
MB-5591,0.99843955,-7.587155,-4.8632016,-9.281918,4.220842,4.8288507,-13.11537,-7.6416745,-7.4418902,-1.2377824,-7.2414966,-7.198999,3.6392794
MB-5567,1.1587524,-6.668658,-3.106399,-8.40715,3.7379708,5.3841543,-11.842682,-8.021705,-7.5574574,-1.560145,-6.391367,-5.203349,3.6113577
MB-5651,1.1306981,-7.448022,-3.2677236,-9.792814,4.023237,4.6650743,-12.503156,-9.35948,-6.044491,-1.3392019,-5.6876616,-5.6934295,4.0197306
MB-5603,1.0883746,-5.876866,-2.569097,-8.496923,3.1679435,5.1923046,-11.174989,-6.900548,-5.174504,-2.6744199,-7.8452587,-4.23865,4.3062406
MB-5622,0.8130466,-6.0292926,-2.3137107,-5.6483054,3.818064,2.7292616,-11.092701,-6.320204,-9.53343,-0.29777503,-2.7445974,-4.050047,3.7892945
MB-5597,1.2116046,-8.382937,-5.491002,-7.9913006,4.063484,2.465835,-11.860924,-5.125219,-8.6727085,-0.06581342,-5.3749113,-6.434854,3.792065
MB-5613,0.11516106,-7.96281,-5.358246,-10.748407,3.6356604,3.0633378,-13.388893,-2.0785086,-8.392998,-1.1185421,-6.5032406,-5.9417324,3.325453
MB-5580,0.73323,-7.3620367,-4.1533437,-8.944628,2.8467717,3.4605336,-13.553963,-5.3215055,-5.506279,-2.7680159,-4.9913144,-6.2036676,4.131589
MB-5645,0.999913,-5.303254,-1.4396744,-7.848279,4.750915,4.273459,-10.590219,-6.9397106,-6.181593,-1.2202508,-4.261805,-4.5789046,4.345726
MB-5548,1.9035258,-8.586136,-4.5750527,-7.2207017,3.3914046,4.91193,-14.626279,-9.151737,-5.7462616,-1.0932541,-5.636196,-6.6539655,3.7699113
MB-5526,4.0124063,-5.042431,-0.6808429,-6.0806584,6.612496,7.954561,-8.256649,-2.3865378,-8.546722,0.22699094,-5.134442,-0.31488848,6.6901484
MB-5531,2.7859235,-7.654317,-2.9252129,-6.06997,4.881838,7.0259557,-10.915142,-2.6886902,-6.198972,-1.7121115,-7.656403,-4.030514,5.253401
MB-5468,1.3103824,-7.9456863,-5.216032,-9.155029,4.160672,3.5726666,-14.185894,-5.0758395,-6.803934,-0.43624794,-3.623544,-3.7076774,4.072159
MB-5474,2.7439218,-7.453492,-3.8611102,-6.76332,4.9735794,5.437521,-10.856094,-3.9387076,-6.9253483,-1.2060068,-6.203994,-3.7965465,4.513625
MB-5514,4.6178045,-6.454441,-3.5068166,-2.2773743,4.9480476,4.3881183,-10.140322,-11.620416,-5.474426,2.209869,-4.4795113,-4.281331,4.7322145
MB-5302,0.3878026,-8.115433,-5.224889,-12.290703,3.8550146,2.4759843,-14.003067,-12.454309,-6.671944,-0.38548708,-4.621335,-5.7217875,3.1926396
MB-5510,-0.35160387,-6.346638,-2.3848057,-9.045256,2.6736302,4.8519874,-11.890091,-7.431614,-7.3600407,-2.3915806,-3.5799747,-4.044076,3.781621
MB-5473,0.2917652,-8.49449,-4.8273296,-10.834882,3.6956272,4.562558,-13.463027,-8.283317,-5.614707,-0.6168598,-5.8433433,-6.814395,3.4429607
MB-5484,-0.7509192,-8.828256,-6.6434956,-11.715266,1.9020901,0.50219727,-15.039007,-16.17958,-5.1281495,-0.5624778,-3.8476222,-6.3146515,2.3226583
MB-5432,0.98211175,-7.143498,-4.844178,-9.080736,3.9379578,2.5084743,-13.085295,-10.212288,-6.265058,-0.2424928,-3.814149,-5.7509108,3.9390452
MB-5525,3.619061,-4.9295754,-0.54035664,-2.4765487,5.9095035,5.946821,-7.221557,-4.439174,-8.73552,0.22893393,-4.6067276,0.007768154,5.0676413
MB-5562,3.0515227,-5.9575596,-2.6115348,-5.504255,4.700821,4.630728,-8.624727,-3.8921366,-7.432642,0.42519283,-5.733032,-1.8367839,4.853994
MB-5497,3.4544325,-4.4218907,-1.0732517,-3.3513093,4.6518774,4.746434,-8.67477,-9.059931,-6.230245,1.7164311,-3.162332,-1.0567493,5.4783387
MB-5551,3.8659663,-5.1289997,-0.6073575,-4.0053525,4.4392614,6.023983,-9.115818,-7.8560505,-6.4158955,0.30686653,-4.0831423,-2.694693,5.2570295
MB-5300,0.25652254,-6.3942795,-2.9573836,-8.625664,3.7231581,3.3785086,-11.7293415,-12.752273,-5.328546,-0.89755297,-3.8946629,-5.836709,3.9579377
MB-5560,1.6275504,-8.129369,-4.45325,-9.476053,5.147368,7.191557,-13.338876,-7.1922526,-9.506174,-0.580068,-3.8307257,-6.18202,3.4819453
MB-5550,1.6970825,-7.6459475,-4.058652,-7.213086,4.353657,4.400236,-11.7169485,-1.0243425,-10.469154,-0.40492344,-7.5287623,-3.985759,4.052547
MB-5520,0.70327175,-6.341647,-1.8863809,-7.189107,3.242943,5.2404995,-12.007232,-3.48442,-9.321096,-2.404308,-4.042961,-2.8308024,4.645072
MB-5529,2.7823672,-7.487054,-3.442795,-7.074937,4.4245486,5.253112,-11.556278,-7.269206,-5.4529414,-0.09465456,-3.7973077,-3.3240283,4.76562
MB-5554,1.0641952,-8.090567,-4.994871,-8.76148,2.503214,5.4543276,-13.581417,-6.6178946,-4.760496,-2.908596,-8.034639,-6.433011,3.7182293
MB-5301,1.1020025,-8.500861,-5.567326,-10.088153,3.6580086,2.9455366,-12.226878,-9.683778,-7.5010304,-0.29802096,-4.052693,-5.9525814,4.3184237
MB-4421,3.143147,-5.5236487,-2.3984106,-3.4261675,5.483228,0.58263254,-8.296553,-13.035174,-5.0941257,3.3235211,-4.471856,-3.2303185,3.8201997
MB-4408,-0.014300108,-8.896681,-7.1870155,-14.464473,4.6527433,1.9288251,-15.051076,-9.379265,-6.966351,1.4123931,-4.832858,-5.85993,2.6598291
MB-4146,-0.37232435,-9.158583,-6.2761354,-16.205505,4.150948,2.033608,-15.379185,-10.717609,-4.4117494,-0.14981341,-4.6902103,-4.9130807,2.865193
MB-5534,0.57817703,-8.051851,-4.1474075,-10.59734,4.38665,6.8979883,-12.90469,1.8363361,-9.274746,-3.2819533,-7.0882177,-3.6578991,4.4467773
MB-5521,-1.5552918,-8.817999,-4.957785,-14.581184,2.9054341,4.2864456,-14.455116,-0.68612003,-6.124449,-3.3765655,-6.821279,-5.9862633,3.2443247
MB-5482,1.9401457,-7.125301,-2.7604914,-7.5421367,4.368295,7.2530413,-12.042823,-1.4038086,-8.289284,-1.2948655,-5.0663977,-2.559989,5.1826324
MB-5483,1.7406343,-8.071706,-4.093046,-9.574025,2.6754532,3.310906,-12.478324,-2.6624177,-6.699828,-2.2284079,-3.043245,-6.213895,3.740697
MB-5532,4.252462,-5.6353726,-3.2238207,-3.9945397,4.9270372,3.1116128,-9.434021,-9.934504,-5.674789,2.292026,-3.9782002,-3.1826775,4.646928
MB-5556,3.0848503,-5.480433,-1.6592412,-1.490838,4.881526,5.057431,-8.7762575,-7.306161,-8.63936,0.82075334,-2.8961911,-1.7246199,4.2123313
MB-5518,-0.7504052,-9.422647,-5.25958,-11.30759,2.5939305,2.1705186,-13.908866,-5.26249,-5.3750057,-0.9291677,-4.372949,-3.9519396,2.6600661
MB-5486,0.49615622,-7.897411,-4.778946,-9.604794,3.59901,3.9556766,-13.26331,-7.5107822,-5.071349,-0.49152714,-4.978556,-4.8457236,3.8165925
MB-5511,0.8333325,-8.534374,-4.086505,-7.5261874,2.984556,5.377857,-12.327992,-4.1494894,-10.729684,-1.5441158,-5.2530975,-3.7486,3.5726116
MB-5422,-0.40398073,-9.0493355,-7.058497,-11.7991705,3.426057,1.4586687,-15.0492935,-11.536938,-5.674102,0.51474595,-3.819025,-6.1037264,3.2646859
MB-5535,2.83959,-7.395039,-4.5072465,-10.062447,5.050052,3.9463456,-12.211207,-7.4881296,-6.383629,-0.162992,-4.1687913,-6.547506,3.7844777
MB-5477,1.4311538,-6.0686803,-1.69119,-6.5902805,3.7160394,3.0418806,-9.734607,-7.158061,-6.4748044,0.43210185,-2.636932,-2.9240317,3.9063468
MB-5472,0.21127415,-7.6926312,-3.4921844,-9.263402,4.025474,4.685955,-12.167639,-3.8214693,-7.982439,-0.8326084,-6.2281837,-5.6664314,3.3031635
MB-5540,2.701828,-5.778063,-3.3253465,-5.7434483,4.5785146,5.048167,-10.107386,-2.8677146,-9.53035,-0.6766637,-3.4728203,-2.8331637,4.8796096
MB-5184,0.2567895,-8.7838955,-4.684407,-9.806301,3.38651,6.4172354,-13.0104265,-3.511776,-7.833718,-2.9614875,-6.6074934,-5.294879,3.723295
MB-5294,2.7748394,-7.0924435,-2.9524894,-8.075761,4.235088,6.8342676,-11.65722,-4.5640497,-6.4170756,-0.8872942,-5.4959426,-5.363576,4.420443
MB-5565,0.94685304,-7.5326004,-3.3135147,-8.723762,3.742166,6.511662,-12.915314,-3.914578,-7.5696726,-2.3099644,-7.019142,-4.9084053,3.987224
MB-5040,2.7360587,-5.2769775,-2.5739236,-6.1590886,5.2115493,3.9973288,-8.953984,-7.382852,-9.229643,1.4118352,-3.9481816,-3.6057134,4.5955157
MB-4801,0.040434718,-7.7029886,-4.9260535,-11.297163,2.60129,1.8463812,-13.477791,-10.418509,-5.028171,-0.45559055,-3.1910806,-5.4827986,2.9413934
MB-5499,0.68318564,-7.8914747,-5.2344713,-9.586914,3.2327118,5.352919,-13.370766,-7.5828485,-6.864171,-2.0879624,-6.960287,-5.0448866,3.7990599
MB-5459,2.131144,-7.3741126,-5.1829405,-4.535994,2.4455152,1.1162424,-13.666168,-12.069983,-4.3354416,0.35219884,-2.6509013,-6.0576706,3.9415522
MB-5243,1.3078432,-7.2281594,-4.880276,-8.41059,3.3851173,2.750221,-13.543758,-10.55895,-3.1971974,0.5107446,-2.5839915,-4.9431267,4.170152
MB-4120,2.1965208,-7.54306,-4.4255786,-7.30369,4.5184307,2.5679193,-10.45646,-9.498098,-7.305334,2.105216,-5.8261147,-4.8090487,3.5793738
MB-4966,-1.2865757,-8.685199,-5.2667947,-13.542169,2.1638744,3.2327545,-14.655991,-9.225119,-6.5514607,-2.3956954,-4.737539,-5.4179187,3.1035495
MB-5457,-0.39321578,-7.3374395,-3.7673535,-11.065957,3.523107,5.156969,-12.2728,-2.4301655,-10.233807,-2.7041996,-5.7469683,-4.2863927,4.0121527
MB-4011,0.16759008,-8.265565,-6.0636883,-10.448107,3.1807585,1.1180062,-14.149918,-11.010918,-6.932175,-0.3093363,-3.2906008,-4.3555164,3.6486487
MB-5478,0.896833,-7.972805,-3.6837897,-8.442856,3.3178682,5.782491,-13.64365,-7.1616096,-6.573827,-2.7185502,-7.4709334,-4.947017,3.6853464
MB-4822,-1.6138121,-7.9011626,-4.4055943,-13.428949,2.7815633,2.4955196,-14.414593,-8.695469,-4.1067486,-1.5092126,-3.0536146,-6.192818,2.861349
MB-4017,3.3596253,-5.3204365,-3.135087,-5.5083113,4.2176595,2.8983283,-9.299542,-7.8563886,-6.0624647,1.587425,-2.7224734,-0.21103215,5.1042905
MB-5018,0.9696246,-6.5168076,-4.024301,-6.3233523,2.7733533,3.6885455,-13.377803,-11.201412,-4.55417,-1.531495,-4.8354692,-5.5311475,3.6375833
MB-4791,-1.7881304,-8.768252,-4.898554,-12.5127325,1.5236201,3.6873121,-14.892125,-2.379424,-6.910622,-3.6349869,-6.128099,-3.3154943,2.6332307
MB-5118,1.7832882,-8.10108,-4.799896,-7.0452614,3.1688752,4.4517465,-11.547825,-4.9845686,-9.098228,-1.6709615,-6.6866016,-4.4145517,3.7722414
MB-4806,-0.24068809,-8.944153,-6.755007,-12.761448,2.376062,2.9500902,-14.934986,-10.104967,-6.071402,-1.2993636,-4.4552317,-5.940041,3.2322369
MB-4970,0.30073428,-7.0772276,-3.7850842,-10.651582,3.7789807,5.218302,-13.050931,-6.162252,-7.2305813,-0.604668,-7.087842,-4.7990475,3.2189207
MB-2964,0.96634686,-7.941564,-4.025139,-8.080526,3.0650558,5.358743,-12.142598,-3.5113745,-7.590726,-2.443375,-6.017596,-2.637484,4.7386703
MB-2963,-1.6342846,-9.817243,-6.273084,-13.047697,1.5227387,3.7955627,-16.127148,-5.78542,-5.887746,-4.50346,-4.0102696,-6.022633,3.31633
MB-2957,2.3068528,-7.534965,-3.3260412,-6.4448566,3.9457288,5.525306,-12.452098,-7.3228235,-3.749854,-1.844103,-3.880682,-4.3343225,4.9571104
MB-2954,0.5132647,-8.976545,-6.3043556,-7.598495,2.9426324,3.8257298,-14.333052,-5.5404882,-9.221005,-1.1941354,-4.8073425,-3.900027,3.3881934
MB-2916,-0.335361,-8.356857,-5.098527,-10.485689,2.5017996,5.1532984,-13.993862,-6.733347,-5.879541,-2.227726,-6.99839,-6.3762956,3.8491085
MB-2725,0.93472517,-8.689405,-5.778088,-8.285762,2.620768,5.333132,-13.981544,-8.331951,-3.5119724,-2.1787632,-5.984016,-7.3207927,4.581485
MB-2711,2.0103996,-6.87054,-3.8902996,-4.82,3.9270518,2.4109669,-10.7139845,-7.1951523,-6.6198916,0.306978,-4.47251,-3.1061842,4.6961837
MB-2730,0.41990077,-7.481266,-4.1347713,-7.653076,1.7864327,3.8194852,-12.68484,-1.5938864,-4.789819,-3.1581392,-3.8800976,-0.45278215,3.6786373
MB-2669,0.558864,-8.304868,-5.212904,-9.268844,2.2406678,3.4070067,-13.131846,-5.6116633,-5.6190224,-2.3056254,-3.8949609,-1.7262933,4.466889
MB-2705,-0.41087294,-9.007268,-5.854727,-11.184017,3.2326138,3.0776274,-14.49339,-4.4901643,-7.3326254,-0.8034978,-4.8908257,-5.7346725,3.0763967
MB-2728,-0.3035078,-7.901604,-5.120054,-8.56563,2.5737963,3.1289933,-13.988341,-4.3330655,-4.8841095,-2.6231523,-4.121019,-4.1043425,3.595125
MB-2708,-1.1683651,-9.234531,-4.845376,-11.232634,2.3756394,4.703796,-13.440448,0.7201872,-10.436146,-4.8373775,-7.7017117,-2.5709982,3.5379422
MB-2735,1.5267951,-8.041224,-3.5152922,-3.747755,2.2336967,3.7246084,-10.832311,-7.284503,-8.102229,-1.1146395,-5.3331814,-2.0954964,3.0174375
MB-3035,-0.58084154,-7.3650475,-3.0918903,-8.668197,3.032897,5.742688,-12.810236,-2.9491324,-11.484655,-3.819695,-6.043789,-2.676403,3.709413
MB-3064,-0.7366266,-9.489297,-5.7650514,-12.219675,2.0248117,4.0304775,-14.283564,-6.0832033,-6.8579364,-3.0305676,-5.602269,-3.7665262,3.6530988
MB-3060,1.2919576,-6.740198,-3.3895833,-7.1754217,4.3842173,3.965311,-11.262224,-6.2970343,-8.434523,-0.4689107,-4.0924845,-2.7089458,4.5943084
MB-3049,-0.89361537,-9.497844,-6.775361,-11.258961,0.39113522,2.1419642,-16.14724,-10.354823,-6.0466447,-4.5434175,-4.3820624,-7.3292108,2.886306
MB-3037,0.6970345,-8.424822,-5.3608446,-9.212226,3.596268,4.5706315,-12.938533,-0.9107809,-9.842184,-2.3177443,-6.9931455,-6.0720587,3.8529494
MB-3063,2.1778698,-5.878609,-2.54164,-5.972476,4.35466,4.582695,-11.061267,-1.823678,-6.839793,-1.9935763,-4.6643996,-2.3453712,5.19182
MB-3083,1.9811106,-6.71229,-1.4206109,-5.825383,4.426542,4.5697975,-9.440257,-1.207758,-10.76671,-1.2313665,-7.362262,-2.10557,3.7879279
MB-3046,1.767359,-7.8761697,-4.111481,-8.7614765,3.5797102,4.831056,-12.693924,-5.399319,-6.466731,-1.3670616,-5.6469774,-4.062022,4.897091
MB-3067,1.6514363,-8.131314,-5.1438427,-7.928927,3.8818066,5.9590635,-13.582598,0.9194603,-8.896432,-2.9681983,-6.712804,-6.31726,3.6837401
MB-3351,0.8159877,-6.8908925,-3.7487931,-8.644623,3.5975094,4.4414268,-12.477543,-3.6221309,-7.119707,-1.6271397,-5.2288804,-4.585307,3.7695267
MB-3367,0.2624297,-6.8075085,-2.693085,-9.199972,4.1446295,6.4382052,-12.353893,11.543434,-13.351889,-3.6318946,-5.881856,-1.7604876,4.518892
MB-3361,2.102395,-7.3384533,-4.4107223,-3.2911863,3.2665408,3.332613,-11.505106,-5.241071,-8.642839,-1.3955499,-4.991168,-5.4086037,3.67361
MB-3412,-0.45618033,-7.784444,-4.3391166,-8.43101,2.97854,4.2820997,-12.961408,-3.274077,-7.379482,-2.1144238,-4.064886,-4.9333887,3.9567358
MB-3371,0.3308556,-6.447012,-1.9523451,-7.641122,4.651302,4.187521,-10.352179,-6.184885,-9.073943,-1.060123,-5.6719356,-2.9251647,4.505928
MB-3429,0.26226568,-8.664226,-6.047061,-9.526936,2.1477768,4.706203,-14.669622,-9.492974,-7.0480623,-3.037093,-5.6501775,-7.3045316,3.9823413
MB-3360,1.5258996,-7.8468165,-4.387476,-5.6330895,2.6637058,2.6965587,-12.024164,-2.7943945,-7.3643646,-2.564055,-4.3932548,-3.7003345,3.5800517
MB-3403,-0.2430445,-7.763222,-4.456111,-9.531783,3.145112,4.3568625,-13.395277,-4.7426577,-6.47817,-2.3112745,-4.3931155,-5.0984225,4.434293
MB-3350,1.9987476,-6.4164634,-2.9197733,-7.1283426,4.108514,4.0974646,-11.503671,-6.4620404,-6.135654,-0.32865548,-6.420786,-5.383948,4.2683177
MB-3355,1.7783065,-7.587798,-3.533904,-6.730596,3.7948706,3.5132983,-10.830196,-1.7397909,-8.946595,-2.2494466,-4.410921,-5.2791166,3.6584988
MB-3329,2.9819918,-7.047304,-3.0969617,-6.4939566,4.9209785,6.781432,-9.515837,-4.0451393,-7.563576,-1.0290104,-5.867448,-2.1373932,4.906436
MB-3467,1.5580467,-8.016848,-4.1148896,-8.67608,3.2514613,4.8822093,-12.0456085,-4.5553045,-6.7263217,-1.8713112,-5.452278,-3.7047048,4.76641
MB-3341,-0.5691668,-9.344144,-5.8229456,-10.652287,2.4465127,3.930012,-13.823311,0.86920786,-9.688215,-2.3663855,-7.1321826,-3.833172,3.2482417
MB-3298,-1.3426529,-9.501221,-7.0065312,-11.942232,1.7669868,3.0405397,-15.558018,-5.782859,-7.493789,-3.9922116,-5.787566,-5.66397,3.2343168
MB-3357,1.1336948,-7.014621,-3.9462337,-8.306171,3.0441446,2.0094075,-10.896734,-4.624668,-9.391574,-1.4622571,-3.134027,-3.9724047,3.3214316
MB-3388,1.422354,-6.219733,-3.212142,-8.71353,3.7625544,3.0460386,-11.887228,-7.716281,-3.9881291,-0.36956513,-2.8833804,-3.6000094,4.439879
MB-3365,3.852984,-5.237945,-2.1913505,0.29435158,3.985708,4.3219333,-8.816838,-7.639512,-8.9129925,0.8670776,-4.897245,-2.8215592,4.8035684
MB-2749,0.29080975,-8.022642,-4.744918,-10.620554,4.0233445,5.7598367,-12.483993,-2.5353663,-7.5959644,-2.613747,-6.463527,-6.191045,4.1683187
MB-2754,0.29819947,-9.750387,-6.638109,-10.196445,2.6598861,4.078394,-14.224658,-7.589826,-7.8657928,-2.0743701,-6.4304833,-5.3162394,3.824044
MB-2752,1.4501857,-6.9817657,-5.0339456,-6.3514376,3.0219798,2.8644617,-12.976185,-3.9319007,-6.933367,-1.691098,-5.3106556,-5.2963915,4.66661
MB-2745,1.7986674,-6.2267637,-3.085267,-6.5413623,4.9369807,4.8799467,-9.948782,-3.1373549,-10.2248955,-0.5758983,-5.7781463,-1.314806,5.013283
MB-2747,0.6573914,-7.765422,-4.5343122,-7.692541,3.5354419,5.5672946,-12.175351,-1.5416613,-8.48435,-1.8996264,-7.8079863,-4.738409,4.294633
MB-2760,0.7432809,-8.05239,-4.267753,-5.320595,1.9821028,5.083888,-12.898326,-1.1248398,-8.538646,-4.146407,-7.9307084,-5.0480194,3.6205149
MB-2742,2.1554246,-6.8987284,-3.017525,-7.2488956,4.7746496,5.9495463,-10.433934,2.9325829,-9.484709,-2.7920077,-8.273311,-4.902204,4.567378
MB-2750,0.11003411,-9.246503,-5.6493955,-8.167447,2.6180036,4.43273,-13.594781,-2.2792873,-8.3786125,-3.2620194,-6.400583,-4.328042,3.5000494
MB-2753,1.3621076,-7.7682014,-4.0873704,-5.914423,2.8110127,5.617601,-13.403362,-1.7754056,-9.614658,-3.290509,-4.853925,-2.8043945,4.1097336
MB-2966,-0.7913126,-8.144259,-5.173945,-10.132025,1.7486136,2.3277516,-14.469989,-6.769457,-6.5062895,-3.1315079,-5.31632,-6.1479683,3.238438
